,Unnamed: 0,object,image,state,adj,words_w2v
0,185,marker,marker_closed.jpg,b,closed,marker
1,277,cigarette,cigarette_whole.jpg,b,whole,cigarette
2,157,backpack,backpack_closed.jpg,b,closed,backpack
3,3,book,book_open.jpg,a,open,book
4,11,cabinet,cabinet_open.jpg,a,open,cabinet
5,97,boot,boot_dirty.jpg,a,dirty,boot
6,61,banana,banana_peeled.jpg,a,peeled,banana
7,247,car,car_clean.jpg,b,clean,car
8,18,filefolder,filefolder_open.jpg,a,open,file folder
9,124,glasses,glasses_broken.jpg,a,broken,glasses
10,232,nail,nail_straight.jpg,b,straight,nail
11,203,salami,salami_unsliced.jpg,b,unsliced,salami
12,216,sweater,sweater_unfolded.jpg,b,unfolded,sweater
13,268,cookie,cookie_whole.jpg,b,whole,cookie
14,75,rug,rug_rolled.jpg,a,rolled,rug
15,253,spoon,spoon_clean.jpg,b,clean,spoon
16,71,ladder,ladder_folded.jpg,a,folded,ladder
17,167,fridge,fridge_closed.jpg,b,closed,fridge
18,150,seatbelt,seatbelt_closed.jpg,b,closed,seatbelt
19,270,chocolatebar,chocolatebar_whole.jpg,b,whole,chocolate bar
20,67,paper,paper_folded.jpg,a,folded,paper
21,195,treasurechest,treasurechest_closed.jpg,b,closed,treasure chest
22,137,envelope,envelope_ripped.jpg,a,ripped,envelope
23,244,staircase,staircase_straight.jpg,b,straight,staircase
24,278,pencil,pencil_whole.jpg,b,whole,pencil
25,47,treasurechest,treasurechest_open.jpg,a,open,treasure chest
26,26,microwave,microwave_open.jpg,a,open,microwave
27,283,chain,chain_whole.jpg,b,whole,chain
28,202,watermelon,watermelon_unsliced.jpg,b,unsliced,watermelon
29,256,bucket,bucket_clean.jpg,b,clean,bucket
30,93,road,road_curved.jpg,a,curved,road
31,293,eggcarton,eggcarton_full.jpg,b,full,egg carton
32,171,lock,lock_closed.jpg,b,closed,lock
33,121,cracker,cracker_broken.jpg,a,broken,cracker
34,8,can,can_open.jpg,a,open,can
35,200,lime,lime_unsliced.jpg,b,unsliced,lime
36,182,chapstick,chapstick_closed.jpg,b,closed,chapstick
37,98,dish,dish_dirty.jpg,a,dirty,dish
38,63,orange,orange_peeled.jpg,a,peeled,orange
39,295,shoppingcart,shoppingcart_full.jpg,b,full,shopping cart
40,37,marker,marker_open.jpg,a,open,marker
41,16,door,door_open.jpg,a,open,door
42,126,fence,fence_broken.jpg,a,broken,fence
43,57,bread,bread_sliced.jpg,a,sliced,bread
44,86,paperclip,paperclip_bent.jpg,a,bent,paperclip
45,30,suitcase,suitcase_open.jpg,a,open,suitcase
46,51,kiwi,kiwi_sliced.jpg,a,sliced,kiwi
47,215,paper,paper_unfolded.jpg,b,unfolded,paper
48,241,road,road_straight.jpg,b,straight,road
49,65,blanket,blanket_folded.jpg,a,folded,blanket
50,54,watermelon,watermelon_sliced.jpg,a,sliced,watermelon
51,257,shoe,shoe_clean.jpg,b,clean,shoe
52,174,microwave,microwave_closed.jpg,b,closed,microwave
53,53,pickle,pickle_sliced.jpg,a,sliced,pickle
54,15,stapler,stapler_open.jpg,a,open,stapler
55,276,tire,tire_whole.jpg,b,whole,tire
56,165,chestofdrawers,chestofdrawers_closed.jpg,b,closed,chest of drawers
57,84,nail,nail_bent.jpg,a,bent,nail
