,Unnamed: 0,object,image,state,adj,words_w2v
0,202,watermelon,watermelon_unsliced.jpg,b,unsliced,watermelon
1,289,chipbag,chipbag_whole.jpg,b,whole,chip bag
2,72,lawnchair,lawnchair_folded.jpg,a,folded,lawnchair
3,206,apple,apple_unsliced.jpg,b,unsliced,apple
4,269,cracker,cracker_whole.jpg,b,whole,cracker
5,29,wallet,wallet_open.jpg,a,open,wallet
6,204,pineapple,pineapple_unsliced.jpg,b,unsliced,pineapple
7,9,backpack,backpack_open.jpg,a,open,backpack
8,83,safetypin,safetypin_bent.jpg,a,bent,safety pin
9,167,fridge,fridge_closed.jpg,b,closed,fridge
10,103,gloves,gloves_dirty.jpg,a,dirty,gloves
11,294,wineglass,wineglass_full.jpg,b,full,wineglass
12,247,car,car_clean.jpg,b,clean,car
13,4,milkcarton,milkcarton_open.jpg,a,open,milk carton
14,251,gloves,gloves_clean.jpg,b,clean,gloves
15,205,bread,bread_unsliced.jpg,b,unsliced,bread
16,263,pig,pig_clean.jpg,b,clean,pig
17,138,naan,naan_ripped.jpg,a,ripped,naan
18,213,blanket,blanket_unfolded.jpg,b,unfolded,blanket
19,285,envelope,envelope_whole.jpg,b,whole,envelope
20,271,vase,vase_whole.jpg,b,whole,vase
21,18,filefolder,filefolder_open.jpg,a,open,file folder
22,10,waterbottle,waterbottle_open.jpg,a,open,waterbottle
23,113,potato,potato_dirty.jpg,a,dirty,potato
24,262,couch,couch_clean.jpg,b,clean,couch
25,268,cookie,cookie_whole.jpg,b,whole,cookie
26,279,piggybank,piggybank_whole.jpg,b,whole,piggybank
27,255,stovetop,stovetop_clean.jpg,b,clean,stovetop
28,54,watermelon,watermelon_sliced.jpg,a,sliced,watermelon
29,109,shoe,shoe_dirty.jpg,a,dirty,shoe
30,169,juicebottle,juicebottle_closed.jpg,b,closed,juice bottle
31,67,paper,paper_folded.jpg,a,folded,paper
32,290,jar,jar_full.jpg,b,full,jar
33,126,fence,fence_broken.jpg,a,broken,fence
34,208,garlic,garlic_unpeeled.jpg,b,unpeeled,garlic
35,270,chocolatebar,chocolatebar_whole.jpg,b,whole,chocolate bar
36,222,shoelace,shoelace_untied.jpg,b,untied,shoelace
37,227,straw,straw_straight.jpg,b,straight,straw
38,201,pickle,pickle_unsliced.jpg,b,unsliced,pickle
39,170,gate,gate_closed.jpg,b,closed,gate
40,74,shoelace,shoelace_tied.jpg,a,tied,shoelace
41,26,microwave,microwave_open.jpg,a,open,microwave
42,96,staircase,staircase_curved.jpg,a,curved,staircase
43,288,notepad,notepad_whole.jpg,b,whole,notepad
44,147,shoppingcart,shoppingcart_empty.jpg,a,empty,shopping cart
45,16,door,door_open.jpg,a,open,door
46,174,microwave,microwave_closed.jpg,b,closed,microwave
47,93,road,road_curved.jpg,a,curved,road
48,163,stapler,stapler_closed.jpg,b,closed,stapler
49,76,bill,bill_rolled.jpg,a,rolled,bill
50,191,eye,eye_closed.jpg,b,closed,eye
51,47,treasurechest,treasurechest_open.jpg,a,open,treasure chest
52,258,cup,cup_clean.jpg,b,clean,cup
53,212,onion,onion_unpeeled.jpg,b,unpeeled,onion
54,130,pencil,pencil_broken.jpg,a,broken,pencil
55,171,lock,lock_closed.jpg,b,closed,lock
56,261,potato,potato_clean.jpg,b,clean,potato
57,165,chestofdrawers,chestofdrawers_closed.jpg,b,closed,chest of drawers
58,197,pot,pot_closed.jpg,b,closed,pot
59,223,rug,rug_unrolled.jpg,b,unrolled,rug
60,140,notepad,notepad_ripped.jpg,a,ripped,notepad
61,287,sugarpacket,sugarpacket_whole.jpg,b,whole,sugar packet
62,241,road,road_straight.jpg,b,straight,road
63,134,table,table_broken.jpg,a,broken,table
64,108,bucket,bucket_dirty.jpg,a,dirty,bucket
65,129,cigarette,cigarette_broken.jpg,a,broken,cigarette
66,62,carrot,carrot_peeled.jpg,a,peeled,carrot
67,218,towel,towel_unfolded.jpg,b,unfolded,towel
68,71,ladder,ladder_folded.jpg,a,folded,ladder
69,123,vase,vase_broken.jpg,a,broken,vase
70,277,cigarette,cigarette_whole.jpg,b,whole,cigarette
71,8,can,can_open.jpg,a,open,can
72,115,pig,pig_dirty.jpg,a,dirty,pig
73,141,chipbag,chipbag_ripped.jpg,a,ripped,chip bag
74,209,banana,banana_unpeeled.jpg,b,unpeeled,banana
75,27,cdplayer,cdplayer_open.jpg,a,open,cd player
76,64,onion,onion_peeled.jpg,a,peeled,onion
77,79,straw,straw_bent.jpg,a,bent,straw
78,125,egg,egg_broken.jpg,a,broken,egg
79,234,paperclip,paperclip_straight.jpg,b,straight,paperclip
80,124,glasses,glasses_broken.jpg,a,broken,glasses
81,61,banana,banana_peeled.jpg,a,peeled,banana
82,17,chestofdrawers,chestofdrawers_open.jpg,a,open,chest of drawers
83,139,sugarpacket,sugarpacket_ripped.jpg,a,ripped,sugar packet
84,143,garbagecan,garbagecan_empty.jpg,a,empty,garbage can
85,259,hands,hands_clean.jpg,b,clean,hands
86,84,nail,nail_bent.jpg,a,bent,nail
87,86,paperclip,paperclip_bent.jpg,a,bent,paperclip
88,286,naan,naan_whole.jpg,b,whole,naan
89,184,laptop,laptop_closed.jpg,b,closed,laptop
90,293,eggcarton,eggcarton_full.jpg,b,full,egg carton
91,219,ladder,ladder_unfolded.jpg,b,unfolded,ladder
92,98,dish,dish_dirty.jpg,a,dirty,dish
93,225,sleepingbag,sleepingbag_unrolled.jpg,b,unrolled,sleeping bag
94,292,hamper,hamper_full.jpg,b,full,hamper
95,145,eggcarton,eggcarton_empty.jpg,a,empty,egg carton
96,150,seatbelt,seatbelt_closed.jpg,b,closed,seatbelt
97,275,mirror,mirror_whole.jpg,b,whole,mirror
98,13,dishwasher,dishwasher_open.jpg,a,open,dishwasher
99,120,cookie,cookie_broken.jpg,a,broken,cookie
100,195,treasurechest,treasurechest_closed.jpg,b,closed,treasure chest
101,152,milkcarton,milkcarton_closed.jpg,b,closed,milk carton
102,51,kiwi,kiwi_sliced.jpg,a,sliced,kiwi
103,151,book,book_closed.jpg,b,closed,book
104,295,shoppingcart,shoppingcart_full.jpg,b,full,shopping cart
105,135,chain,chain_broken.jpg,a,broken,chain
106,22,gate,gate_open.jpg,a,open,gate
107,161,dishwasher,dishwasher_closed.jpg,b,closed,dishwasher
108,75,rug,rug_rolled.jpg,a,rolled,rug
109,56,pineapple,pineapple_sliced.jpg,a,sliced,pineapple
110,178,suitcase,suitcase_closed.jpg,b,closed,suitcase
111,110,cup,cup_dirty.jpg,a,dirty,cup
112,291,garbagecan,garbagecan_full.jpg,b,full,garbage can
113,253,spoon,spoon_clean.jpg,b,clean,spoon
114,224,bill,bill_unrolled.jpg,b,unrolled,bill
115,97,boot,boot_dirty.jpg,a,dirty,boot
116,282,table,table_whole.jpg,b,whole,table
117,36,laptop,laptop_open.jpg,a,open,laptop
118,60,garlic,garlic_peeled.jpg,a,peeled,garlic
119,276,tire,tire_whole.jpg,b,whole,tire
120,11,cabinet,cabinet_open.jpg,a,open,cabinet
121,211,orange,orange_unpeeled.jpg,b,unpeeled,orange
122,278,pencil,pencil_whole.jpg,b,whole,pencil
123,164,door,door_closed.jpg,b,closed,door
124,199,kiwi,kiwi_unsliced.jpg,b,unsliced,kiwi
125,144,hamper,hamper_empty.jpg,a,empty,hamper
126,217,napkin,napkin_unfolded.jpg,b,unfolded,napkin
127,159,cabinet,cabinet_closed.jpg,b,closed,cabinet
128,121,cracker,cracker_broken.jpg,a,broken,cracker
129,283,chain,chain_whole.jpg,b,whole,chain
130,133,plate,plate_broken.jpg,a,broken,plate
131,127,mirror,mirror_broken.jpg,a,broken,mirror
132,245,boot,boot_clean.jpg,b,clean,boot
133,34,chapstick,chapstick_open.jpg,a,open,chapstick
134,203,salami,salami_unsliced.jpg,b,unsliced,salami
135,182,chapstick,chapstick_closed.jpg,b,closed,chapstick
136,99,car,car_dirty.jpg,a,dirty,car
137,58,apple,apple_sliced.jpg,a,sliced,apple
