,Unnamed: 0,object,image,state,adj,words_w2v
0,158,waterbottle,waterbottle_closed.jpg,b,closed,waterbottle
1,62,carrot,carrot_peeled.jpg,a,peeled,carrot
2,198,pizza,pizza_unsliced.jpg,b,unsliced,pizza
3,17,chestofdrawers,chestofdrawers_open.jpg,a,open,chest of drawers
4,229,waterpipe,waterpipe_straight.jpg,b,straight,waterpipe
5,10,waterbottle,waterbottle_open.jpg,a,open,waterbottle
6,170,gate,gate_closed.jpg,b,closed,gate
7,294,wineglass,wineglass_full.jpg,b,full,wineglass
8,285,envelope,envelope_whole.jpg,b,whole,envelope
9,202,watermelon,watermelon_unsliced.jpg,b,unsliced,watermelon
10,51,kiwi,kiwi_sliced.jpg,a,sliced,kiwi
11,114,couch,couch_dirty.jpg,a,dirty,couch
12,121,cracker,cracker_broken.jpg,a,broken,cracker
13,128,tire,tire_broken.jpg,a,broken,tire
14,292,hamper,hamper_full.jpg,b,full,hamper
15,54,watermelon,watermelon_sliced.jpg,a,sliced,watermelon
16,223,rug,rug_unrolled.jpg,b,unrolled,rug
17,138,naan,naan_ripped.jpg,a,ripped,naan
18,272,glasses,glasses_whole.jpg,b,whole,glasses
19,134,table,table_broken.jpg,a,broken,table
20,68,sweater,sweater_folded.jpg,a,folded,sweater
21,23,lock,lock_open.jpg,a,open,lock
22,275,mirror,mirror_whole.jpg,b,whole,mirror
23,165,chestofdrawers,chestofdrawers_closed.jpg,b,closed,chest of drawers
24,241,road,road_straight.jpg,b,straight,road
25,91,magnet,magnet_bent.jpg,a,bent,magnet
26,268,cookie,cookie_whole.jpg,b,whole,cookie
27,227,straw,straw_straight.jpg,b,straight,straw
28,182,chapstick,chapstick_closed.jpg,b,closed,chapstick
29,84,nail,nail_bent.jpg,a,bent,nail
30,126,fence,fence_broken.jpg,a,broken,fence
31,174,microwave,microwave_closed.jpg,b,closed,microwave
32,129,cigarette,cigarette_broken.jpg,a,broken,cigarette
33,263,pig,pig_clean.jpg,b,clean,pig
34,257,shoe,shoe_clean.jpg,b,clean,shoe
35,139,sugarpacket,sugarpacket_ripped.jpg,a,ripped,sugar packet
36,55,salami,salami_sliced.jpg,a,sliced,salami
37,226,yogamat,yogamat_unrolled.jpg,b,unrolled,yoga mat
38,13,dishwasher,dishwasher_open.jpg,a,open,dishwasher
39,78,yogamat,yogamat_rolled.jpg,a,rolled,yoga mat
40,115,pig,pig_dirty.jpg,a,dirty,pig
41,97,boot,boot_dirty.jpg,a,dirty,boot
42,125,egg,egg_broken.jpg,a,broken,egg
43,259,hands,hands_clean.jpg,b,clean,hands
44,3,book,book_open.jpg,a,open,book
45,279,piggybank,piggybank_whole.jpg,b,whole,piggybank
46,219,ladder,ladder_unfolded.jpg,b,unfolded,ladder
47,98,dish,dish_dirty.jpg,a,dirty,dish
48,210,carrot,carrot_unpeeled.jpg,b,unpeeled,carrot
49,50,pizza,pizza_sliced.jpg,a,sliced,pizza
50,151,book,book_closed.jpg,b,closed,book
51,70,towel,towel_folded.jpg,a,folded,towel
52,137,envelope,envelope_ripped.jpg,a,ripped,envelope
53,213,blanket,blanket_unfolded.jpg,b,unfolded,blanket
54,177,wallet,wallet_closed.jpg,b,closed,wallet
55,255,stovetop,stovetop_clean.jpg,b,clean,stovetop
56,37,marker,marker_open.jpg,a,open,marker
57,30,suitcase,suitcase_open.jpg,a,open,suitcase
58,11,cabinet,cabinet_open.jpg,a,open,cabinet
