,Unnamed: 0,object,image,state,adj,words_w2v
0,19,fridge,fridge_open.jpg,a,open,fridge
1,51,kiwi,kiwi_sliced.jpg,a,sliced,kiwi
2,268,cookie,cookie_whole.jpg,b,whole,cookie
3,288,notepad,notepad_whole.jpg,b,whole,notepad
4,53,pickle,pickle_sliced.jpg,a,sliced,pickle
5,47,treasurechest,treasurechest_open.jpg,a,open,treasure chest
6,206,apple,apple_unsliced.jpg,b,unsliced,apple
7,167,fridge,fridge_closed.jpg,b,closed,fridge
8,211,orange,orange_unpeeled.jpg,b,unpeeled,orange
9,16,door,door_open.jpg,a,open,door
10,139,sugarpacket,sugarpacket_ripped.jpg,a,ripped,sugar packet
11,161,dishwasher,dishwasher_closed.jpg,b,closed,dishwasher
12,113,potato,potato_dirty.jpg,a,dirty,potato
13,105,spoon,spoon_dirty.jpg,a,dirty,spoon
14,178,suitcase,suitcase_closed.jpg,b,closed,suitcase
15,138,naan,naan_ripped.jpg,a,ripped,naan
16,262,couch,couch_clean.jpg,b,clean,couch
17,289,chipbag,chipbag_whole.jpg,b,whole,chip bag
18,205,bread,bread_unsliced.jpg,b,unsliced,bread
19,99,car,car_dirty.jpg,a,dirty,car
20,253,spoon,spoon_clean.jpg,b,clean,spoon
21,223,rug,rug_unrolled.jpg,b,unrolled,rug
22,263,pig,pig_clean.jpg,b,clean,pig
23,30,suitcase,suitcase_open.jpg,a,open,suitcase
24,130,pencil,pencil_broken.jpg,a,broken,pencil
25,256,bucket,bucket_clean.jpg,b,clean,bucket
26,260,soccerball,soccerball_clean.jpg,b,clean,soccerball
27,169,juicebottle,juicebottle_closed.jpg,b,closed,juice bottle
28,65,blanket,blanket_folded.jpg,a,folded,blanket
29,219,ladder,ladder_unfolded.jpg,b,unfolded,ladder
30,124,glasses,glasses_broken.jpg,a,broken,glasses
31,241,road,road_straight.jpg,b,straight,road
32,50,pizza,pizza_sliced.jpg,a,sliced,pizza
