,Unnamed: 0,object,image,state,adj,words_w2v
0,184,laptop,laptop_closed.jpg,b,closed,laptop
1,156,can,can_closed.jpg,b,closed,can
2,270,chocolatebar,chocolatebar_whole.jpg,b,whole,chocolate bar
3,159,cabinet,cabinet_closed.jpg,b,closed,cabinet
4,182,chapstick,chapstick_closed.jpg,b,closed,chapstick
5,166,filefolder,filefolder_closed.jpg,b,closed,file folder
6,26,microwave,microwave_open.jpg,a,open,microwave
7,223,rug,rug_unrolled.jpg,b,unrolled,rug
8,135,chain,chain_broken.jpg,a,broken,chain
9,146,wineglass,wineglass_empty.jpg,a,empty,wineglass
10,213,blanket,blanket_unfolded.jpg,b,unfolded,blanket
11,96,staircase,staircase_curved.jpg,a,curved,staircase
12,151,book,book_closed.jpg,b,closed,book
13,197,pot,pot_closed.jpg,b,closed,pot
14,200,lime,lime_unsliced.jpg,b,unsliced,lime
15,133,plate,plate_broken.jpg,a,broken,plate
16,218,towel,towel_unfolded.jpg,b,unfolded,towel
17,210,carrot,carrot_unpeeled.jpg,b,unpeeled,carrot
18,219,ladder,ladder_unfolded.jpg,b,unfolded,ladder
19,69,napkin,napkin_folded.jpg,a,folded,napkin
20,16,door,door_open.jpg,a,open,door
21,279,piggybank,piggybank_whole.jpg,b,whole,piggybank
22,241,road,road_straight.jpg,b,straight,road
23,191,eye,eye_closed.jpg,b,closed,eye
24,174,microwave,microwave_closed.jpg,b,closed,microwave
25,18,filefolder,filefolder_open.jpg,a,open,file folder
26,232,nail,nail_straight.jpg,b,straight,nail
27,55,salami,salami_sliced.jpg,a,sliced,salami
28,245,boot,boot_clean.jpg,b,clean,boot
29,271,vase,vase_whole.jpg,b,whole,vase
30,292,hamper,hamper_full.jpg,b,full,hamper
31,19,fridge,fridge_open.jpg,a,open,fridge
32,251,gloves,gloves_clean.jpg,b,clean,gloves
33,185,marker,marker_closed.jpg,b,closed,marker
34,263,pig,pig_clean.jpg,b,clean,pig
35,177,wallet,wallet_closed.jpg,b,closed,wallet
36,37,marker,marker_open.jpg,a,open,marker
37,209,banana,banana_unpeeled.jpg,b,unpeeled,banana
38,225,sleepingbag,sleepingbag_unrolled.jpg,b,unrolled,sleeping bag
39,11,cabinet,cabinet_open.jpg,a,open,cabinet
40,22,gate,gate_open.jpg,a,open,gate
41,143,garbagecan,garbagecan_empty.jpg,a,empty,garbage can
42,57,bread,bread_sliced.jpg,a,sliced,bread
43,27,cdplayer,cdplayer_open.jpg,a,open,cd player
44,112,soccerball,soccerball_dirty.jpg,a,dirty,soccerball
45,246,dish,dish_clean.jpg,b,clean,dish
46,9,backpack,backpack_open.jpg,a,open,backpack
47,115,pig,pig_dirty.jpg,a,dirty,pig
48,110,cup,cup_dirty.jpg,a,dirty,cup
49,239,magnet,magnet_straight.jpg,b,straight,magnet
50,278,pencil,pencil_whole.jpg,b,whole,pencil
51,212,onion,onion_unpeeled.jpg,b,unpeeled,onion
52,258,cup,cup_clean.jpg,b,clean,cup
53,65,blanket,blanket_folded.jpg,a,folded,blanket
54,253,spoon,spoon_clean.jpg,b,clean,spoon
55,224,bill,bill_unrolled.jpg,b,unrolled,bill
56,150,seatbelt,seatbelt_closed.jpg,b,closed,seatbelt
57,164,door,door_closed.jpg,b,closed,door
58,216,sweater,sweater_unfolded.jpg,b,unfolded,sweater
59,202,watermelon,watermelon_unsliced.jpg,b,unsliced,watermelon
60,283,chain,chain_whole.jpg,b,whole,chain
61,142,jar,jar_empty.jpg,a,empty,jar
62,91,magnet,magnet_bent.jpg,a,bent,magnet
63,161,dishwasher,dishwasher_closed.jpg,b,closed,dishwasher
64,287,sugarpacket,sugarpacket_whole.jpg,b,whole,sugar packet
65,165,chestofdrawers,chestofdrawers_closed.jpg,b,closed,chest of drawers
66,276,tire,tire_whole.jpg,b,whole,tire
67,260,soccerball,soccerball_clean.jpg,b,clean,soccerball
68,109,shoe,shoe_dirty.jpg,a,dirty,shoe
69,138,naan,naan_ripped.jpg,a,ripped,naan
70,211,orange,orange_unpeeled.jpg,b,unpeeled,orange
71,29,wallet,wallet_open.jpg,a,open,wallet
72,53,pickle,pickle_sliced.jpg,a,sliced,pickle
73,157,backpack,backpack_closed.jpg,b,closed,backpack
74,274,fence,fence_whole.jpg,b,whole,fence
75,127,mirror,mirror_broken.jpg,a,broken,mirror
76,121,cracker,cracker_broken.jpg,a,broken,cracker
77,208,garlic,garlic_unpeeled.jpg,b,unpeeled,garlic
78,291,garbagecan,garbagecan_full.jpg,b,full,garbage can
79,199,kiwi,kiwi_unsliced.jpg,b,unsliced,kiwi
80,50,pizza,pizza_sliced.jpg,a,sliced,pizza
81,108,bucket,bucket_dirty.jpg,a,dirty,bucket
82,215,paper,paper_unfolded.jpg,b,unfolded,paper
83,68,sweater,sweater_folded.jpg,a,folded,sweater
84,227,straw,straw_straight.jpg,b,straight,straw
85,247,car,car_clean.jpg,b,clean,car
86,125,egg,egg_broken.jpg,a,broken,egg
87,262,couch,couch_clean.jpg,b,clean,couch
88,84,nail,nail_bent.jpg,a,bent,nail
89,52,lime,lime_sliced.jpg,a,sliced,lime
90,86,paperclip,paperclip_bent.jpg,a,bent,paperclip
91,269,cracker,cracker_whole.jpg,b,whole,cracker
